day,month,year,province,health_zone,confirmed_cases
7,3,2020,North Kivu,Mabalako,463
1,2,2020,North Kivu,Kalunguta,198
1,2,2020,North Kivu,Masereka,50
1,2,2020,North Kivu,Butembo,295
1,2,2020,North Kivu,Oicha,65
1,2,2020,North Kivu,Beni,716
1,2,2020,North Kivu,Mabalako,463
1,2,2020,North Kivu,Musienene,85
1,2,2020,North Kivu,Alimbongo,5
1,2,2020,North Kivu,Nyiragongo,3
1,2,2020,North Kivu,Mangurujipa,18
1,2,2020,North Kivu,Lubero,31
1,2,2020,North Kivu,Kayna,28
1,2,2020,North Kivu,Biena,19
1,2,2020,North Kivu,Mutwanga,32
1,2,2020,North Kivu,Kyondo,25
1,2,2020,North Kivu,Vuhovi,103
1,2,2020,North Kivu,Katwa,653
2,2,2020,North Kivu,Musienene,85
2,2,2020,North Kivu,Alimbongo,5
2,2,2020,North Kivu,Nyiragongo,3
2,2,2020,North Kivu,Mangurujipa,18
2,2,2020,North Kivu,Lubero,31
2,2,2020,North Kivu,Kayna,28
2,2,2020,North Kivu,Biena,19
2,2,2020,North Kivu,Mutwanga,32
2,2,2020,North Kivu,Kyondo,25
2,2,2020,North Kivu,Vuhovi,103
2,2,2020,North Kivu,Katwa,653
2,2,2020,North Kivu,Kalunguta,198
2,2,2020,North Kivu,Masereka,50
2,2,2020,North Kivu,Butembo,295
2,2,2020,North Kivu,Oicha,65
2,2,2020,North Kivu,Beni,716
2,2,2020,North Kivu,Mabalako,463
3,2,2020,North Kivu,Oicha,65
3,2,2020,North Kivu,Alimbongo,5
3,2,2020,North Kivu,Nyiragongo,3
3,2,2020,North Kivu,Mangurujipa,18
3,2,2020,North Kivu,Lubero,31
3,2,2020,North Kivu,Kayna,28
3,2,2020,North Kivu,Biena,19
3,2,2020,North Kivu,Mutwanga,32
3,2,2020,North Kivu,Musienene,85
3,2,2020,North Kivu,Kyondo,25
3,2,2020,North Kivu,Vuhovi,103
3,2,2020,North Kivu,Katwa,653
3,2,2020,North Kivu,Kalunguta,198
3,2,2020,North Kivu,Masereka,50
3,2,2020,North Kivu,Butembo,295
3,2,2020,North Kivu,Beni,716
3,2,2020,North Kivu,Mabalako,463
4,2,2020,North Kivu,Musienene,85
4,2,2020,North Kivu,Alimbongo,5
4,2,2020,North Kivu,Nyiragongo,3
4,2,2020,North Kivu,Mangurujipa,18
4,2,2020,North Kivu,Lubero,31
4,2,2020,North Kivu,Kayna,28
4,2,2020,North Kivu,Biena,19
4,2,2020,North Kivu,Mutwanga,32
4,2,2020,North Kivu,Kyondo,25
4,2,2020,North Kivu,Vuhovi,103
4,2,2020,North Kivu,Katwa,653
4,2,2020,North Kivu,Kalunguta,198
4,2,2020,North Kivu,Masereka,50
4,2,2020,North Kivu,Butembo,295
4,2,2020,North Kivu,Oicha,65
4,2,2020,North Kivu,Beni,717
4,2,2020,North Kivu,Mabalako,463
5,2,2020,North Kivu,Alimbongo,5
5,2,2020,North Kivu,Nyiragongo,3
5,2,2020,North Kivu,Mangurujipa,18
5,2,2020,North Kivu,Lubero,31
5,2,2020,North Kivu,Kayna,28
5,2,2020,North Kivu,Biena,19
5,2,2020,North Kivu,Mutwanga,32
5,2,2020,North Kivu,Musienene,85
5,2,2020,North Kivu,Kyondo,25
5,2,2020,North Kivu,Vuhovi,103
5,2,2020,North Kivu,Katwa,653
5,2,2020,North Kivu,Kalunguta,198
5,2,2020,North Kivu,Masereka,50
5,2,2020,North Kivu,Butembo,295
5,2,2020,North Kivu,Oicha,65
5,2,2020,North Kivu,Beni,718
5,2,2020,North Kivu,Mabalako,463
6,2,2020,North Kivu,Oicha,65
6,2,2020,North Kivu,Alimbongo,5
6,2,2020,North Kivu,Nyiragongo,3
6,2,2020,North Kivu,Mangurujipa,18
6,2,2020,North Kivu,Lubero,31
6,2,2020,North Kivu,Kayna,28
6,2,2020,North Kivu,Biena,19
6,2,2020,North Kivu,Mutwanga,32
6,2,2020,North Kivu,Musienene,85
6,2,2020,North Kivu,Kyondo,25
6,2,2020,North Kivu,Vuhovi,103
6,2,2020,North Kivu,Katwa,653
6,2,2020,North Kivu,Kalunguta,198
6,2,2020,North Kivu,Masereka,50
6,2,2020,North Kivu,Butembo,295
6,2,2020,North Kivu,Beni,718
6,2,2020,North Kivu,Mabalako,463
7,2,2020,North Kivu,Oicha,65
7,2,2020,North Kivu,Alimbongo,5
7,2,2020,North Kivu,Nyiragongo,3
7,2,2020,North Kivu,Mangurujipa,18
7,2,2020,North Kivu,Lubero,31
7,2,2020,North Kivu,Kayna,28
7,2,2020,North Kivu,Biena,19
7,2,2020,North Kivu,Mutwanga,32
7,2,2020,North Kivu,Musienene,85
7,2,2020,North Kivu,Kyondo,25
7,2,2020,North Kivu,Vuhovi,103
7,2,2020,North Kivu,Katwa,653
7,2,2020,North Kivu,Kalunguta,198
7,2,2020,North Kivu,Masereka,50
7,2,2020,North Kivu,Butembo,295
7,2,2020,North Kivu,Beni,719
7,2,2020,North Kivu,Mabalako,463
8,2,2020,North Kivu,Musienene,85
8,2,2020,North Kivu,Alimbongo,5
8,2,2020,North Kivu,Nyiragongo,3
8,2,2020,North Kivu,Mangurujipa,18
8,2,2020,North Kivu,Lubero,31
8,2,2020,North Kivu,Kayna,28
8,2,2020,North Kivu,Biena,19
8,2,2020,North Kivu,Mutwanga,32
8,2,2020,North Kivu,Kyondo,25
8,2,2020,North Kivu,Vuhovi,103
8,2,2020,North Kivu,Katwa,653
8,2,2020,North Kivu,Kalunguta,198
8,2,2020,North Kivu,Masereka,50
8,2,2020,North Kivu,Butembo,295
8,2,2020,North Kivu,Oicha,65
8,2,2020,North Kivu,Beni,719
8,2,2020,North Kivu,Mabalako,463
9,2,2020,North Kivu,Nyiragongo,3
9,2,2020,North Kivu,Mangurujipa,18
9,2,2020,North Kivu,Lubero,31
9,2,2020,North Kivu,Kayna,28
9,2,2020,North Kivu,Biena,19
9,2,2020,North Kivu,Mutwanga,32
9,2,2020,North Kivu,Musienene,85
9,2,2020,North Kivu,Kyondo,25
9,2,2020,North Kivu,Vuhovi,103
9,2,2020,North Kivu,Katwa,653
9,2,2020,North Kivu,Kalunguta,198
9,2,2020,North Kivu,Masereka,50
9,2,2020,North Kivu,Butembo,295
9,2,2020,North Kivu,Oicha,65
9,2,2020,North Kivu,Alimbongo,5
9,2,2020,North Kivu,Beni,719
9,2,2020,North Kivu,Mabalako,463
10,2,2020,North Kivu,Oicha,65
10,2,2020,North Kivu,Alimbongo,5
10,2,2020,North Kivu,Nyiragongo,3
10,2,2020,North Kivu,Mangurujipa,18
10,2,2020,North Kivu,Lubero,31
10,2,2020,North Kivu,Kayna,28
10,2,2020,North Kivu,Biena,19
10,2,2020,North Kivu,Mutwanga,32
10,2,2020,North Kivu,Musienene,85
10,2,2020,North Kivu,Kyondo,25
10,2,2020,North Kivu,Vuhovi,103
10,2,2020,North Kivu,Katwa,653
10,2,2020,North Kivu,Kalunguta,198
10,2,2020,North Kivu,Masereka,50
10,2,2020,North Kivu,Butembo,295
10,2,2020,North Kivu,Beni,719
10,2,2020,North Kivu,Mabalako,463
11,2,2020,North Kivu,Oicha,65
11,2,2020,North Kivu,Alimbongo,5
11,2,2020,North Kivu,Nyiragongo,3
11,2,2020,North Kivu,Mangurujipa,18
11,2,2020,North Kivu,Lubero,31
11,2,2020,North Kivu,Kayna,28
11,2,2020,North Kivu,Biena,19
11,2,2020,North Kivu,Mutwanga,32
11,2,2020,North Kivu,Musienene,85
11,2,2020,North Kivu,Kyondo,25
11,2,2020,North Kivu,Vuhovi,103
11,2,2020,North Kivu,Katwa,653
11,2,2020,North Kivu,Kalunguta,198
11,2,2020,North Kivu,Masereka,50
11,2,2020,North Kivu,Butembo,295
11,2,2020,North Kivu,Beni,720
11,2,2020,North Kivu,Mabalako,463
12,2,2020,North Kivu,Oicha,65
12,2,2020,North Kivu,Alimbongo,5
12,2,2020,North Kivu,Nyiragongo,3
12,2,2020,North Kivu,Mangurujipa,18
12,2,2020,North Kivu,Lubero,31
12,2,2020,North Kivu,Kayna,28
12,2,2020,North Kivu,Biena,19
12,2,2020,North Kivu,Mutwanga,32
12,2,2020,North Kivu,Musienene,85
12,2,2020,North Kivu,Kyondo,25
12,2,2020,North Kivu,Vuhovi,103
12,2,2020,North Kivu,Katwa,653
12,2,2020,North Kivu,Kalunguta,198
12,2,2020,North Kivu,Masereka,50
12,2,2020,North Kivu,Butembo,295
12,2,2020,North Kivu,Beni,720
12,2,2020,North Kivu,Mabalako,463
13,2,2020,North Kivu,Alimbongo,5
13,2,2020,North Kivu,Nyiragongo,3
13,2,2020,North Kivu,Mangurujipa,18
13,2,2020,North Kivu,Lubero,31
13,2,2020,North Kivu,Kayna,28
13,2,2020,North Kivu,Biena,19
13,2,2020,North Kivu,Mutwanga,32
13,2,2020,North Kivu,Musienene,85
13,2,2020,North Kivu,Kyondo,25
13,2,2020,North Kivu,Vuhovi,103
13,2,2020,North Kivu,Katwa,653
13,2,2020,North Kivu,Kalunguta,198
13,2,2020,North Kivu,Masereka,50
13,2,2020,North Kivu,Butembo,295
13,2,2020,North Kivu,Oicha,65
13,2,2020,North Kivu,Beni,720
13,2,2020,North Kivu,Mabalako,463
14,2,2020,North Kivu,Oicha,65
14,2,2020,North Kivu,Alimbongo,5
14,2,2020,North Kivu,Nyiragongo,3
14,2,2020,North Kivu,Mangurujipa,18
14,2,2020,North Kivu,Lubero,31
14,2,2020,North Kivu,Kayna,28
14,2,2020,North Kivu,Biena,19
14,2,2020,North Kivu,Mutwanga,32
14,2,2020,North Kivu,Musienene,85
14,2,2020,North Kivu,Kyondo,25
14,2,2020,North Kivu,Vuhovi,103
14,2,2020,North Kivu,Katwa,653
14,2,2020,North Kivu,Kalunguta,198
14,2,2020,North Kivu,Masereka,50
14,2,2020,North Kivu,Butembo,295
14,2,2020,North Kivu,Beni,720
14,2,2020,North Kivu,Mabalako,463
15,2,2020,North Kivu,Oicha,65
15,2,2020,North Kivu,Alimbongo,5
15,2,2020,North Kivu,Nyiragongo,3
15,2,2020,North Kivu,Mangurujipa,18
15,2,2020,North Kivu,Lubero,31
15,2,2020,North Kivu,Kayna,28
15,2,2020,North Kivu,Biena,19
15,2,2020,North Kivu,Mutwanga,32
15,2,2020,North Kivu,Musienene,85
15,2,2020,North Kivu,Kyondo,25
15,2,2020,North Kivu,Vuhovi,103
15,2,2020,North Kivu,Katwa,653
15,2,2020,North Kivu,Kalunguta,198
15,2,2020,North Kivu,Masereka,50
15,2,2020,North Kivu,Butembo,295
15,2,2020,North Kivu,Beni,720
15,2,2020,North Kivu,Mabalako,463
16,2,2020,North Kivu,Biena,19
16,2,2020,North Kivu,Alimbongo,5
16,2,2020,North Kivu,Nyiragongo,3
16,2,2020,North Kivu,Mangurujipa,18
16,2,2020,North Kivu,Lubero,31
16,2,2020,North Kivu,Kayna,28
16,2,2020,North Kivu,Mutwanga,32
16,2,2020,North Kivu,Musienene,85
16,2,2020,North Kivu,Kyondo,25
16,2,2020,North Kivu,Vuhovi,103
16,2,2020,North Kivu,Katwa,653
16,2,2020,North Kivu,Kalunguta,198
16,2,2020,North Kivu,Masereka,50
16,2,2020,North Kivu,Butembo,295
16,2,2020,North Kivu,Oicha,65
16,2,2020,North Kivu,Beni,720
16,2,2020,North Kivu,Mabalako,463
17,2,2020,North Kivu,Alimbongo,5
17,2,2020,North Kivu,Mangurujipa,18
17,2,2020,North Kivu,Lubero,31
17,2,2020,North Kivu,Kayna,28
17,2,2020,North Kivu,Biena,19
17,2,2020,North Kivu,Mutwanga,32
17,2,2020,North Kivu,Musienene,85
17,2,2020,North Kivu,Kyondo,25
17,2,2020,North Kivu,Vuhovi,103
17,2,2020,North Kivu,Katwa,653
17,2,2020,North Kivu,Kalunguta,198
17,2,2020,North Kivu,Masereka,50
17,2,2020,North Kivu,Butembo,295
17,2,2020,North Kivu,Oicha,65
17,2,2020,North Kivu,Nyiragongo,3
17,2,2020,North Kivu,Beni,721
17,2,2020,North Kivu,Mabalako,463
18,2,2020,North Kivu,Oicha,65
18,2,2020,North Kivu,Alimbongo,5
18,2,2020,North Kivu,Nyiragongo,3
18,2,2020,North Kivu,Mangurujipa,18
18,2,2020,North Kivu,Lubero,31
18,2,2020,North Kivu,Kayna,28
18,2,2020,North Kivu,Biena,19
18,2,2020,North Kivu,Mutwanga,32
18,2,2020,North Kivu,Musienene,85
18,2,2020,North Kivu,Kyondo,25
18,2,2020,North Kivu,Vuhovi,103
18,2,2020,North Kivu,Katwa,653
18,2,2020,North Kivu,Kalunguta,198
18,2,2020,North Kivu,Masereka,50
18,2,2020,North Kivu,Butembo,295
18,2,2020,North Kivu,Beni,721
18,2,2020,North Kivu,Mabalako,463
19,2,2020,North Kivu,Oicha,65
19,2,2020,North Kivu,Alimbongo,5
19,2,2020,North Kivu,Nyiragongo,3
19,2,2020,North Kivu,Mangurujipa,18
19,2,2020,North Kivu,Lubero,31
19,2,2020,North Kivu,Kayna,28
19,2,2020,North Kivu,Biena,19
19,2,2020,North Kivu,Mutwanga,32
19,2,2020,North Kivu,Musienene,85
19,2,2020,North Kivu,Kyondo,25
19,2,2020,North Kivu,Vuhovi,103
19,2,2020,North Kivu,Katwa,653
19,2,2020,North Kivu,Kalunguta,198
19,2,2020,North Kivu,Masereka,50
19,2,2020,North Kivu,Butembo,295
19,2,2020,North Kivu,Beni,721
19,2,2020,North Kivu,Mabalako,463
20,2,2020,North Kivu,Oicha,65
20,2,2020,North Kivu,Alimbongo,5
20,2,2020,North Kivu,Nyiragongo,3
20,2,2020,North Kivu,Mangurujipa,18
20,2,2020,North Kivu,Lubero,31
20,2,2020,North Kivu,Kayna,28
20,2,2020,North Kivu,Biena,19
20,2,2020,North Kivu,Mutwanga,32
20,2,2020,North Kivu,Musienene,85
20,2,2020,North Kivu,Kyondo,25
20,2,2020,North Kivu,Vuhovi,103
20,2,2020,North Kivu,Katwa,653
20,2,2020,North Kivu,Kalunguta,198
20,2,2020,North Kivu,Masereka,50
20,2,2020,North Kivu,Butembo,295
20,2,2020,North Kivu,Beni,721
20,2,2020,North Kivu,Mabalako,463
21,2,2020,North Kivu,Alimbongo,5
21,2,2020,North Kivu,Nyiragongo,3
21,2,2020,North Kivu,Mangurujipa,18
21,2,2020,North Kivu,Lubero,31
21,2,2020,North Kivu,Kayna,28
21,2,2020,North Kivu,Biena,19
21,2,2020,North Kivu,Mutwanga,32
21,2,2020,North Kivu,Musienene,85
21,2,2020,North Kivu,Kyondo,25
21,2,2020,North Kivu,Vuhovi,103
21,2,2020,North Kivu,Katwa,653
21,2,2020,North Kivu,Kalunguta,198
21,2,2020,North Kivu,Masereka,50
21,2,2020,North Kivu,Butembo,295
21,2,2020,North Kivu,Oicha,65
21,2,2020,North Kivu,Beni,721
21,2,2020,North Kivu,Mabalako,463
22,2,2020,North Kivu,Oicha,65
22,2,2020,North Kivu,Alimbongo,5
22,2,2020,North Kivu,Nyiragongo,3
22,2,2020,North Kivu,Mangurujipa,18
22,2,2020,North Kivu,Lubero,31
22,2,2020,North Kivu,Kayna,28
22,2,2020,North Kivu,Biena,19
22,2,2020,North Kivu,Mutwanga,32
22,2,2020,North Kivu,Musienene,85
22,2,2020,North Kivu,Kyondo,25
22,2,2020,North Kivu,Vuhovi,103
22,2,2020,North Kivu,Katwa,653
22,2,2020,North Kivu,Kalunguta,198
22,2,2020,North Kivu,Masereka,50
22,2,2020,North Kivu,Butembo,295
22,2,2020,North Kivu,Beni,721
22,2,2020,North Kivu,Mabalako,463
23,2,2020,North Kivu,Oicha,65
23,2,2020,North Kivu,Alimbongo,5
23,2,2020,North Kivu,Nyiragongo,3
23,2,2020,North Kivu,Mangurujipa,18
23,2,2020,North Kivu,Lubero,31
23,2,2020,North Kivu,Kayna,28
23,2,2020,North Kivu,Biena,19
23,2,2020,North Kivu,Mutwanga,32
23,2,2020,North Kivu,Musienene,85
23,2,2020,North Kivu,Kyondo,25
23,2,2020,North Kivu,Vuhovi,103
23,2,2020,North Kivu,Katwa,653
23,2,2020,North Kivu,Kalunguta,198
23,2,2020,North Kivu,Masereka,50
23,2,2020,North Kivu,Butembo,295
23,2,2020,North Kivu,Beni,721
23,2,2020,North Kivu,Mabalako,463
24,2,2020,North Kivu,Kalunguta,198
24,2,2020,North Kivu,Alimbongo,5
24,2,2020,North Kivu,Nyiragongo,3
24,2,2020,North Kivu,Mangurujipa,18
24,2,2020,North Kivu,Lubero,31
24,2,2020,North Kivu,Kayna,28
24,2,2020,North Kivu,Biena,19
24,2,2020,North Kivu,Mutwanga,32
24,2,2020,North Kivu,Musienene,85
24,2,2020,North Kivu,Kyondo,25
24,2,2020,North Kivu,Vuhovi,103
24,2,2020,North Kivu,Katwa,653
24,2,2020,North Kivu,Masereka,50
24,2,2020,North Kivu,Butembo,295
24,2,2020,North Kivu,Oicha,65
24,2,2020,North Kivu,Beni,721
24,2,2020,North Kivu,Mabalako,463
25,2,2020,North Kivu,Nyiragongo,3
25,2,2020,North Kivu,Mangurujipa,18
25,2,2020,North Kivu,Lubero,31
25,2,2020,North Kivu,Kayna,28
25,2,2020,North Kivu,Biena,19
25,2,2020,North Kivu,Mutwanga,32
25,2,2020,North Kivu,Musienene,85
25,2,2020,North Kivu,Kyondo,25
25,2,2020,North Kivu,Vuhovi,103
25,2,2020,North Kivu,Katwa,653
25,2,2020,North Kivu,Kalunguta,198
25,2,2020,North Kivu,Masereka,50
25,2,2020,North Kivu,Butembo,295
25,2,2020,North Kivu,Oicha,65
25,2,2020,North Kivu,Alimbongo,5
25,2,2020,North Kivu,Beni,721
25,2,2020,North Kivu,Mabalako,463
26,2,2020,North Kivu,Oicha,65
26,2,2020,North Kivu,Alimbongo,5
26,2,2020,North Kivu,Nyiragongo,3
26,2,2020,North Kivu,Mangurujipa,18
26,2,2020,North Kivu,Lubero,31
26,2,2020,North Kivu,Kayna,28
26,2,2020,North Kivu,Biena,19
26,2,2020,North Kivu,Mutwanga,32
26,2,2020,North Kivu,Musienene,85
26,2,2020,North Kivu,Kyondo,25
26,2,2020,North Kivu,Vuhovi,103
26,2,2020,North Kivu,Katwa,653
26,2,2020,North Kivu,Kalunguta,198
26,2,2020,North Kivu,Masereka,50
26,2,2020,North Kivu,Butembo,295
26,2,2020,North Kivu,Beni,721
26,2,2020,North Kivu,Mabalako,463
27,2,2020,North Kivu,Oicha,65
27,2,2020,North Kivu,Alimbongo,5
27,2,2020,North Kivu,Nyiragongo,3
27,2,2020,North Kivu,Mangurujipa,18
27,2,2020,North Kivu,Lubero,31
27,2,2020,North Kivu,Kayna,28
27,2,2020,North Kivu,Biena,19
27,2,2020,North Kivu,Mutwanga,32
27,2,2020,North Kivu,Musienene,85
27,2,2020,North Kivu,Kyondo,25
27,2,2020,North Kivu,Vuhovi,103
27,2,2020,North Kivu,Katwa,653
27,2,2020,North Kivu,Kalunguta,198
27,2,2020,North Kivu,Masereka,50
27,2,2020,North Kivu,Butembo,295
27,2,2020,North Kivu,Beni,721
27,2,2020,North Kivu,Mabalako,463
28,2,2020,North Kivu,Kalunguta,198
28,2,2020,North Kivu,Alimbongo,5
28,2,2020,North Kivu,Nyiragongo,3
28,2,2020,North Kivu,Mangurujipa,18
28,2,2020,North Kivu,Lubero,31
28,2,2020,North Kivu,Kayna,28
28,2,2020,North Kivu,Biena,19
28,2,2020,North Kivu,Mutwanga,32
28,2,2020,North Kivu,Musienene,85
28,2,2020,North Kivu,Kyondo,25
28,2,2020,North Kivu,Vuhovi,103
28,2,2020,North Kivu,Katwa,653
28,2,2020,North Kivu,Masereka,50
28,2,2020,North Kivu,Butembo,295
28,2,2020,North Kivu,Oicha,65
28,2,2020,North Kivu,Beni,721
28,2,2020,North Kivu,Mabalako,463
29,2,2020,North Kivu,Oicha,65
29,2,2020,North Kivu,Alimbongo,5
29,2,2020,North Kivu,Nyiragongo,3
29,2,2020,North Kivu,Mangurujipa,18
29,2,2020,North Kivu,Lubero,31
29,2,2020,North Kivu,Kayna,28
29,2,2020,North Kivu,Biena,19
29,2,2020,North Kivu,Mutwanga,32
29,2,2020,North Kivu,Musienene,85
29,2,2020,North Kivu,Kyondo,25
29,2,2020,North Kivu,Vuhovi,103
29,2,2020,North Kivu,Katwa,653
29,2,2020,North Kivu,Kalunguta,198
29,2,2020,North Kivu,Masereka,50
29,2,2020,North Kivu,Butembo,295
29,2,2020,North Kivu,Beni,721
29,2,2020,North Kivu,Mabalako,463
1,1,2020,North Kivu,Alimbongo,5
1,1,2020,North Kivu,Nyiragongo,3
1,1,2020,North Kivu,Mangurujipa,18
1,1,2020,North Kivu,Lubero,31
1,1,2020,North Kivu,Kayna,27
1,1,2020,North Kivu,Biena,19
1,1,2020,North Kivu,Mutwanga,32
1,1,2020,North Kivu,Musienene,84
1,1,2020,North Kivu,Kyondo,25
1,1,2020,North Kivu,Vuhovi,103
1,1,2020,North Kivu,Katwa,653
1,1,2020,North Kivu,Kalunguta,199
1,1,2020,North Kivu,Masereka,50
1,1,2020,North Kivu,Butembo,290
1,1,2020,North Kivu,Oicha,65
1,1,2020,North Kivu,Beni,695
1,1,2020,North Kivu,Mabalako,451
2,1,2020,North Kivu,Oicha,65
2,1,2020,North Kivu,Alimbongo,5
2,1,2020,North Kivu,Nyiragongo,3
2,1,2020,North Kivu,Mangurujipa,18
2,1,2020,North Kivu,Lubero,31
2,1,2020,North Kivu,Kayna,27
2,1,2020,North Kivu,Biena,19
2,1,2020,North Kivu,Mutwanga,32
2,1,2020,North Kivu,Musienene,84
2,1,2020,North Kivu,Kyondo,25
2,1,2020,North Kivu,Vuhovi,103
2,1,2020,North Kivu,Katwa,653
2,1,2020,North Kivu,Kalunguta,199
2,1,2020,North Kivu,Masereka,50
2,1,2020,North Kivu,Butembo,293
2,1,2020,North Kivu,Beni,695
2,1,2020,North Kivu,Mabalako,451
3,1,2020,North Kivu,Alimbongo,5
3,1,2020,North Kivu,Nyiragongo,3
3,1,2020,North Kivu,Mangurujipa,18
3,1,2020,North Kivu,Lubero,31
3,1,2020,North Kivu,Kayna,27
3,1,2020,North Kivu,Biena,19
3,1,2020,North Kivu,Mutwanga,32
3,1,2020,North Kivu,Musienene,84
3,1,2020,North Kivu,Kyondo,25
3,1,2020,North Kivu,Vuhovi,103
3,1,2020,North Kivu,Katwa,653
3,1,2020,North Kivu,Kalunguta,199
3,1,2020,North Kivu,Masereka,50
3,1,2020,North Kivu,Butembo,294
3,1,2020,North Kivu,Oicha,65
3,1,2020,North Kivu,Beni,695
3,1,2020,North Kivu,Mabalako,451
4,1,2020,North Kivu,Alimbongo,5
4,1,2020,North Kivu,Nyiragongo,3
4,1,2020,North Kivu,Mangurujipa,18
4,1,2020,North Kivu,Lubero,31
4,1,2020,North Kivu,Kayna,27
4,1,2020,North Kivu,Biena,19
4,1,2020,North Kivu,Mutwanga,32
4,1,2020,North Kivu,Musienene,84
4,1,2020,North Kivu,Kyondo,25
4,1,2020,North Kivu,Vuhovi,103
4,1,2020,North Kivu,Katwa,653
4,1,2020,North Kivu,Kalunguta,199
4,1,2020,North Kivu,Masereka,50
4,1,2020,North Kivu,Butembo,294
4,1,2020,North Kivu,Oicha,65
4,1,2020,North Kivu,Beni,695
4,1,2020,North Kivu,Mabalako,451
5,1,2020,North Kivu,Oicha,65
5,1,2020,North Kivu,Alimbongo,5
5,1,2020,North Kivu,Nyiragongo,3
5,1,2020,North Kivu,Mangurujipa,18
5,1,2020,North Kivu,Lubero,31
5,1,2020,North Kivu,Kayna,27
5,1,2020,North Kivu,Biena,19
5,1,2020,North Kivu,Mutwanga,32
5,1,2020,North Kivu,Musienene,84
5,1,2020,North Kivu,Kyondo,25
5,1,2020,North Kivu,Vuhovi,103
5,1,2020,North Kivu,Katwa,653
5,1,2020,North Kivu,Kalunguta,199
5,1,2020,North Kivu,Masereka,50
5,1,2020,North Kivu,Butembo,294
5,1,2020,North Kivu,Beni,695
5,1,2020,North Kivu,Mabalako,451
6,1,2020,North Kivu,Oicha,65
6,1,2020,North Kivu,Alimbongo,5
6,1,2020,North Kivu,Nyiragongo,3
6,1,2020,North Kivu,Mangurujipa,18
6,1,2020,North Kivu,Lubero,31
6,1,2020,North Kivu,Kayna,27
6,1,2020,North Kivu,Biena,19
6,1,2020,North Kivu,Mutwanga,32
6,1,2020,North Kivu,Musienene,84
6,1,2020,North Kivu,Kyondo,25
6,1,2020,North Kivu,Vuhovi,103
6,1,2020,North Kivu,Katwa,653
6,1,2020,North Kivu,Kalunguta,199
6,1,2020,North Kivu,Masereka,50
6,1,2020,North Kivu,Butembo,294
6,1,2020,North Kivu,Beni,695
6,1,2020,North Kivu,Mabalako,452
7,1,2020,North Kivu,Alimbongo,5
7,1,2020,North Kivu,Nyiragongo,3
7,1,2020,North Kivu,Mangurujipa,18
7,1,2020,North Kivu,Lubero,31
7,1,2020,North Kivu,Kayna,27
7,1,2020,North Kivu,Biena,19
7,1,2020,North Kivu,Mutwanga,32
7,1,2020,North Kivu,Musienene,84
7,1,2020,North Kivu,Kyondo,25
7,1,2020,North Kivu,Vuhovi,103
7,1,2020,North Kivu,Katwa,653
7,1,2020,North Kivu,Kalunguta,199
7,1,2020,North Kivu,Masereka,50
7,1,2020,North Kivu,Butembo,294
7,1,2020,North Kivu,Oicha,65
7,1,2020,North Kivu,Beni,696
7,1,2020,North Kivu,Mabalako,452
8,1,2020,North Kivu,Nyiragongo,3
8,1,2020,North Kivu,Mangurujipa,18
8,1,2020,North Kivu,Lubero,31
8,1,2020,North Kivu,Kayna,27
8,1,2020,North Kivu,Biena,19
8,1,2020,North Kivu,Mutwanga,32
8,1,2020,North Kivu,Musienene,84
8,1,2020,North Kivu,Kyondo,25
8,1,2020,North Kivu,Vuhovi,103
8,1,2020,North Kivu,Katwa,653
8,1,2020,North Kivu,Kalunguta,199
8,1,2020,North Kivu,Masereka,50
8,1,2020,North Kivu,Butembo,294
8,1,2020,North Kivu,Oicha,65
8,1,2020,North Kivu,Alimbongo,5
8,1,2020,North Kivu,Beni,696
8,1,2020,North Kivu,Mabalako,452
9,1,2020,North Kivu,Oicha,65
9,1,2020,North Kivu,Alimbongo,5
9,1,2020,North Kivu,Nyiragongo,3
9,1,2020,North Kivu,Mangurujipa,18
9,1,2020,North Kivu,Lubero,31
9,1,2020,North Kivu,Kayna,27
9,1,2020,North Kivu,Biena,19
9,1,2020,North Kivu,Mutwanga,32
9,1,2020,North Kivu,Musienene,84
9,1,2020,North Kivu,Kyondo,25
9,1,2020,North Kivu,Vuhovi,103
9,1,2020,North Kivu,Katwa,653
9,1,2020,North Kivu,Kalunguta,199
9,1,2020,North Kivu,Masereka,50
9,1,2020,North Kivu,Butembo,294
9,1,2020,North Kivu,Beni,697
9,1,2020,North Kivu,Mabalako,452
10,1,2020,North Kivu,Oicha,65
10,1,2020,North Kivu,Alimbongo,5
10,1,2020,North Kivu,Nyiragongo,3
10,1,2020,North Kivu,Mangurujipa,18
10,1,2020,North Kivu,Lubero,31
10,1,2020,North Kivu,Kayna,27
10,1,2020,North Kivu,Biena,19
10,1,2020,North Kivu,Mutwanga,32
10,1,2020,North Kivu,Musienene,84
10,1,2020,North Kivu,Kyondo,25
10,1,2020,North Kivu,Vuhovi,103
10,1,2020,North Kivu,Katwa,653
10,1,2020,North Kivu,Kalunguta,199
10,1,2020,North Kivu,Masereka,50
10,1,2020,North Kivu,Butembo,294
10,1,2020,North Kivu,Beni,697
10,1,2020,North Kivu,Mabalako,452
11,1,2020,North Kivu,Oicha,65
11,1,2020,North Kivu,Alimbongo,5
11,1,2020,North Kivu,Nyiragongo,3
11,1,2020,North Kivu,Mangurujipa,18
11,1,2020,North Kivu,Lubero,31
11,1,2020,North Kivu,Kayna,27
11,1,2020,North Kivu,Biena,19
